runs_remaining,balls_remaining,wickets_remaining,rrr,win
61.0,31,5,11.806451612903226,1
59.0,30,5,11.8,1
53.0,29,5,10.965517241379311,1
52.0,28,5,11.142857142857142,1
51.0,27,5,11.333333333333334,1
47.0,26,5,10.846153846153847,1
41.0,25,5,9.84,1
40.0,24,5,10.0,1
39.0,23,5,10.17391304347826,1
38.0,22,5,10.363636363636363,1
38.0,21,5,10.857142857142858,1
38.0,20,5,11.4,1
37.0,19,5,11.68421052631579,1
37.0,18,5,12.333333333333334,1
33.0,17,5,11.647058823529411,1
33.0,16,5,12.375,1
33.0,15,5,13.2,1
33.0,14,5,14.142857142857142,1
29.0,13,5,13.384615384615385,1
28.0,12,5,14.0,1
22.0,11,5,12.0,1
16.0,10,5,9.6,1
15.0,9,5,10.0,1
14.0,8,5,10.5,1
10.0,7,5,8.571428571428571,1
4.0,6,5,4.0,1
4.0,5,4,4.8,1
3.0,4,4,4.5,1
3.0,3,4,6.0,1
2.0,2,4,6.0,1
171.0,119,10,8.6218487394958,0
171.0,118,10,8.694915254237287,0
167.0,117,10,8.564102564102564,0
167.0,116,10,8.63793103448276,0
166.0,115,10,8.660869565217391,0
166.0,114,10,8.736842105263158,0
166.0,113,10,8.814159292035399,0
166.0,112,10,8.892857142857142,0
166.0,111,10,8.972972972972974,0
165.0,110,10,9.0,0
162.0,109,10,8.91743119266055,0
158.0,108,10,8.777777777777779,0
158.0,107,10,8.859813084112151,0
157.0,106,10,8.886792452830187,0
153.0,105,10,8.742857142857142,0
149.0,104,10,8.596153846153847,0
149.0,103,10,8.679611650485436,0
148.0,102,10,8.705882352941176,0
147.0,101,10,8.732673267326733,0
146.0,100,10,8.76,0
146.0,99,10,8.848484848484848,0
142.0,98,10,8.693877551020408,0
140.0,97,10,8.65979381443299,0
140.0,96,10,8.75,0
138.0,95,10,8.715789473684211,0
137.0,94,10,8.74468085106383,0
137.0,93,10,8.838709677419354,0
136.0,92,10,8.869565217391305,0
132.0,91,10,8.703296703296704,0
132.0,90,10,8.8,0
132.0,89,10,8.898876404494382,0
132.0,88,10,9.0,0
131.0,87,10,9.03448275862069,0
127.0,86,10,8.86046511627907,0
123.0,85,10,8.682352941176472,0
121.0,84,10,8.642857142857142,0
120.0,83,10,8.674698795180722,0
119.0,82,10,8.707317073170731,0
113.0,81,10,8.37037037037037,0
112.0,80,10,8.4,0
111.0,79,10,8.430379746835444,0
110.0,78,10,8.461538461538462,0
109.0,77,10,8.493506493506493,0
108.0,76,10,8.526315789473685,0
107.0,75,10,8.56,0
106.0,74,10,8.594594594594595,0
106.0,73,10,8.712328767123289,0
105.0,72,10,8.75,0
104.0,71,10,8.788732394366196,0
103.0,70,10,8.82857142857143,0
102.0,69,10,8.869565217391305,0
100.0,68,10,8.823529411764705,0
100.0,67,10,8.955223880597016,0
96.0,66,10,8.727272727272727,0
96.0,65,10,8.86153846153846,0
95.0,64,10,8.90625,0
94.0,63,10,8.952380952380953,0
93.0,62,10,9.0,0
92.0,61,10,9.049180327868854,0
91.0,60,10,9.1,0
85.0,59,10,8.64406779661017,0
85.0,58,10,8.793103448275863,0
84.0,57,10,8.842105263157896,0
83.0,56,10,8.892857142857142,0
82.0,55,10,8.945454545454545,0
78.0,54,10,8.666666666666666,0
77.0,53,10,8.716981132075471,0
76.0,52,10,8.76923076923077,0
75.0,51,10,8.823529411764707,0
74.0,50,10,8.879999999999999,0
73.0,49,10,8.938775510204083,0
73.0,48,10,9.125,0
72.0,47,10,9.191489361702128,0
71.0,46,10,9.26086956521739,0
70.0,45,10,9.333333333333334,0
64.0,44,10,8.727272727272728,0
63.0,43,10,8.790697674418604,0
57.0,42,10,8.142857142857142,0
57.0,41,10,8.341463414634147,0
53.0,40,10,7.949999999999999,0
52.0,39,10,8.0,0
50.0,38,10,7.894736842105264,0
50.0,37,10,8.108108108108107,0
50.0,36,10,8.333333333333334,0
50.0,35,9,8.571428571428571,0
49.0,34,9,8.647058823529411,0
49.0,33,8,8.909090909090908,0
49.0,32,8,9.1875,0
49.0,31,7,9.483870967741934,0
49.0,30,7,9.8,0
48.0,29,6,9.931034482758621,0
48.0,28,5,10.285714285714285,0
48.0,27,4,10.666666666666666,0
48.0,26,4,11.076923076923078,0
47.0,25,4,11.28,0
46.0,24,4,11.5,0
45.0,23,4,11.739130434782608,0
44.0,23,4,11.478260869565217,0
43.0,22,4,11.727272727272728,0
42.0,21,4,12.0,0
40.0,20,4,12.0,0
39.0,19,4,12.31578947368421,0
39.0,18,4,13.0,0
38.0,17,4,13.411764705882351,0
37.0,16,4,13.875,0
37.0,15,4,14.8,0
36.0,14,4,15.428571428571427,0
30.0,13,4,13.846153846153847,0
29.0,12,4,14.5,0
25.0,11,4,13.636363636363637,0
24.0,10,4,14.399999999999999,0
23.0,11,4,12.545454545454547,0
23.0,10,4,13.799999999999999,0
22.0,9,4,14.666666666666666,0
21.0,8,4,15.75,0
20.0,7,4,17.142857142857142,0
18.0,6,4,18.0,0
17.0,5,4,20.4,0
16.0,5,4,19.2,0
15.0,4,4,22.5,0
14.0,3,4,28.0,0
14.0,2,4,42.0,0
13.0,1,4,78.0,0
179.0,119,10,9.025210084033613,1
175.0,118,10,8.898305084745763,1
175.0,117,10,8.974358974358974,1
174.0,116,10,9.0,1
174.0,115,10,9.078260869565216,1
172.0,114,10,9.052631578947368,1
172.0,113,10,9.132743362831858,1
169.0,112,10,9.053571428571429,1
169.0,111,10,9.135135135135135,1
169.0,110,10,9.218181818181819,1
165.0,109,10,9.082568807339449,1
164.0,108,10,9.11111111111111,1
160.0,107,10,8.971962616822431,1
160.0,106,10,9.056603773584905,1
160.0,105,10,9.142857142857142,1
160.0,104,10,9.230769230769232,1
160.0,103,10,9.320388349514563,1
156.0,102,10,9.176470588235293,1
156.0,101,10,9.267326732673268,1
156.0,100,10,9.36,1
150.0,99,10,9.090909090909092,1
144.0,98,10,8.816326530612246,1
138.0,97,10,8.536082474226804,1
138.0,96,10,8.625,1
134.0,95,10,8.463157894736842,1
134.0,94,10,8.553191489361703,1
133.0,93,10,8.580645161290322,1
133.0,92,10,8.67391304347826,1
133.0,91,10,8.76923076923077,1
132.0,90,10,8.8,1
131.0,89,10,8.831460674157302,1
131.0,88,10,8.931818181818182,1
131.0,87,10,9.03448275862069,1
130.0,86,10,9.069767441860465,1
130.0,85,10,9.176470588235295,1
130.0,84,10,9.285714285714286,1
130.0,83,10,9.397590361445783,1
130.0,82,10,9.512195121951219,1
130.0,81,10,9.62962962962963,1
129.0,80,10,9.674999999999999,1
128.0,79,10,9.721518987341772,1
127.0,78,10,9.76923076923077,1
127.0,77,10,9.896103896103895,1
127.0,76,10,10.026315789473685,1
127.0,75,10,10.16,1
126.0,74,10,10.216216216216216,1
122.0,73,10,10.027397260273974,1
121.0,72,10,10.083333333333334,1
115.0,71,10,9.71830985915493,1
115.0,70,10,9.857142857142858,1
115.0,69,10,10.0,1
114.0,68,10,10.058823529411764,1
113.0,67,10,10.119402985074627,1
112.0,66,10,10.181818181818182,1
111.0,65,10,10.246153846153845,1
111.0,64,10,10.40625,1
110.0,63,10,10.476190476190476,1
110.0,62,10,10.64516129032258,1
110.0,61,10,10.819672131147541,1
110.0,60,10,11.0,1
110.0,59,10,11.1864406779661,1
109.0,58,10,11.275862068965518,1
103.0,57,10,10.842105263157896,1
103.0,56,10,11.035714285714285,1
102.0,55,10,11.127272727272729,1
101.0,54,10,11.222222222222221,1
97.0,53,10,10.981132075471697,1
97.0,52,9,11.192307692307693,1
97.0,51,9,11.411764705882353,1
93.0,50,9,11.159999999999998,1
92.0,49,9,11.26530612244898,1
88.0,48,9,11.0,1
87.0,47,9,11.106382978723405,1
86.0,47,9,10.97872340425532,1
86.0,46,9,11.217391304347826,1
85.0,45,9,11.333333333333334,1
84.0,44,9,11.454545454545455,1
83.0,43,9,11.581395348837209,1
77.0,42,9,11.0,1
76.0,41,9,11.121951219512196,1
72.0,41,9,10.536585365853659,1
66.0,40,9,9.9,1
65.0,39,9,10.0,1
65.0,38,9,10.263157894736842,1
63.0,37,9,10.216216216216216,1
63.0,36,9,10.5,1
62.0,35,9,10.62857142857143,1
58.0,34,9,10.235294117647058,1
56.0,33,9,10.181818181818182,1
56.0,32,9,10.5,1
52.0,31,9,10.064516129032258,1
52.0,30,9,10.4,1
51.0,29,9,10.551724137931036,1
50.0,28,9,10.714285714285714,1
49.0,27,9,10.88888888888889,1
45.0,26,9,10.384615384615385,1
39.0,25,9,9.36,1
38.0,24,9,9.5,1
38.0,23,9,9.91304347826087,1
37.0,22,9,10.090909090909092,1
36.0,21,9,10.285714285714286,1
34.0,20,9,10.2,1
33.0,19,9,10.421052631578949,1
33.0,18,9,11.0,1
32.0,17,9,11.294117647058822,1
31.0,16,9,11.625,1
30.0,15,9,12.0,1
26.0,14,9,11.142857142857142,1
20.0,13,9,9.230769230769232,1
16.0,12,9,8.0,1
12.0,11,9,6.545454545454546,1
11.0,10,9,6.6,1
11.0,9,9,7.333333333333333,1
11.0,8,8,8.25,1
11.0,7,8,9.428571428571429,1
11.0,6,8,11.0,1
10.0,5,8,12.0,1
4.0,4,8,6.0,1
2.0,3,8,4.0,1
187.0,119,10,9.428571428571429,0
187.0,118,10,9.508474576271185,0
187.0,117,10,9.58974358974359,0
183.0,116,10,9.465517241379311,0
182.0,115,10,9.495652173913044,0
182.0,114,10,9.578947368421053,0
182.0,113,10,9.663716814159292,0
178.0,112,10,9.535714285714285,0
174.0,111,10,9.405405405405405,0
174.0,110,10,9.490909090909092,0
173.0,109,10,9.522935779816514,0
173.0,108,10,9.61111111111111,0
172.0,107,10,9.644859813084112,0
171.0,106,10,9.679245283018867,0
167.0,105,10,9.542857142857143,0
166.0,104,10,9.576923076923078,0
160.0,103,10,9.320388349514563,0
159.0,102,10,9.352941176470589,0
155.0,101,10,9.207920792079209,0
149.0,100,10,8.94,0
145.0,99,10,8.787878787878787,0
145.0,101,10,8.613861386138614,0
141.0,100,10,8.459999999999999,0
141.0,99,10,8.545454545454545,0
139.0,98,10,8.510204081632654,0
139.0,97,10,8.597938144329897,0
139.0,96,10,8.6875,0
139.0,95,10,8.778947368421052,0
138.0,94,10,8.808510638297873,0
137.0,93,10,8.838709677419354,0
135.0,92,10,8.804347826086957,0
135.0,91,10,8.901098901098901,0
135.0,90,10,9.0,0
135.0,89,9,9.101123595505618,0
135.0,88,9,9.204545454545455,0
134.0,87,9,9.241379310344827,0
134.0,86,9,9.348837209302324,0
130.0,85,9,9.176470588235295,0
124.0,84,9,8.857142857142858,0
124.0,83,9,8.963855421686747,0
124.0,82,9,9.073170731707318,0
123.0,81,9,9.11111111111111,0
122.0,80,9,9.15,0
121.0,79,9,9.18987341772152,0
121.0,78,9,9.307692307692308,0
120.0,77,9,9.35064935064935,0
120.0,76,9,9.473684210526317,0
119.0,75,9,9.52,0
119.0,74,9,9.648648648648647,0
117.0,73,9,9.616438356164384,0
116.0,72,9,9.666666666666666,0
110.0,71,9,9.295774647887324,0
110.0,70,9,9.428571428571429,0
109.0,69,9,9.478260869565217,0
108.0,68,9,9.529411764705882,0
107.0,67,9,9.582089552238806,0
106.0,66,9,9.636363636363637,0
102.0,65,9,9.415384615384616,0
101.0,64,9,9.46875,0
95.0,63,9,9.047619047619047,0
94.0,62,9,9.096774193548386,0
94.0,61,8,9.245901639344263,0
90.0,60,8,9.0,0
90.0,59,8,9.152542372881355,0
86.0,58,8,8.896551724137932,0
82.0,57,8,8.631578947368421,0
82.0,56,8,8.785714285714285,0
80.0,55,8,8.727272727272728,0
79.0,54,8,8.777777777777779,0
78.0,53,8,8.830188679245282,0
78.0,52,8,9.0,0
77.0,51,8,9.058823529411764,0
77.0,50,8,9.24,0
76.0,49,8,9.306122448979593,0
72.0,48,8,9.0,0
71.0,47,8,9.063829787234043,0
71.0,46,8,9.26086956521739,0
71.0,45,8,9.466666666666667,0
71.0,44,7,9.681818181818182,0
71.0,43,7,9.906976744186046,0
70.0,42,7,10.0,0
69.0,41,7,10.097560975609756,0
69.0,40,7,10.35,0
69.0,39,6,10.615384615384615,0
69.0,38,6,10.894736842105264,0
69.0,37,6,11.18918918918919,0
69.0,36,6,11.5,0
68.0,35,6,11.657142857142858,0
67.0,34,6,11.823529411764705,0
66.0,33,6,12.0,0
65.0,32,6,12.1875,0
64.0,31,6,12.387096774193548,0
63.0,30,6,12.6,0
62.0,29,6,12.827586206896553,0
56.0,28,6,12.0,0
56.0,27,5,12.444444444444445,0
55.0,26,5,12.692307692307693,0
55.0,25,5,13.2,0
54.0,24,5,13.5,0
53.0,23,5,13.826086956521738,0
49.0,22,5,13.363636363636363,0
49.0,21,5,14.0,0
49.0,20,4,14.7,0
45.0,19,4,14.210526315789474,0
44.0,18,4,14.666666666666666,0
43.0,17,4,15.176470588235293,0
37.0,16,4,13.875,0
37.0,15,3,14.8,0
36.0,14,3,15.428571428571427,0
35.0,13,3,16.153846153846153,0
35.0,12,3,17.5,0
29.0,11,3,15.818181818181818,0
29.0,10,2,17.4,0
29.0,9,2,19.333333333333332,0
28.0,8,2,21.0,0
27.0,7,2,23.142857142857142,0
27.0,6,2,27.0,0
27.0,5,2,32.4,0
23.0,4,2,34.5,0
23.0,3,2,46.0,0
23.0,2,2,69.0,0
22.0,1,2,132.0,0
161.0,119,10,8.11764705882353,1
160.0,118,10,8.135593220338983,1
160.0,117,10,8.205128205128204,1
160.0,116,10,8.275862068965518,1
159.0,115,10,8.295652173913043,1
159.0,114,10,8.368421052631579,1
159.0,113,10,8.442477876106196,1
155.0,112,10,8.303571428571429,1
154.0,111,10,8.324324324324325,1
154.0,110,10,8.4,1
150.0,109,10,8.256880733944953,1
146.0,108,10,8.11111111111111,1
145.0,107,10,8.130841121495328,1
141.0,106,10,7.981132075471698,1
137.0,105,10,7.828571428571428,1
136.0,104,10,7.846153846153847,1
135.0,103,10,7.864077669902912,1
134.0,102,10,7.882352941176471,1
133.0,101,10,7.900990099009902,1
132.0,100,10,7.919999999999999,1
132.0,99,10,8.0,1
132.0,98,10,8.081632653061225,1
131.0,97,10,8.103092783505154,1
131.0,96,10,8.1875,1
130.0,95,10,8.210526315789473,1
129.0,94,10,8.23404255319149,1
128.0,93,10,8.258064516129032,1
128.0,92,10,8.347826086956522,1
127.0,91,10,8.373626373626374,1
125.0,90,10,8.333333333333334,1
119.0,89,10,8.02247191011236,1
117.0,89,10,7.8876404494382015,1
116.0,88,10,7.909090909090909,1
112.0,87,10,7.724137931034483,1
110.0,86,10,7.674418604651162,1
110.0,85,10,7.764705882352941,1
109.0,84,10,7.785714285714286,1
108.0,83,10,7.80722891566265,1
107.0,82,10,7.829268292682928,1
106.0,81,10,7.851851851851852,1
105.0,80,10,7.875,1
104.0,79,10,7.89873417721519,1
98.0,78,10,7.538461538461538,1
94.0,77,10,7.324675324675324,1
94.0,76,10,7.421052631578948,1
93.0,75,10,7.44,1
92.0,74,10,7.459459459459459,1
90.0,73,10,7.397260273972603,1
89.0,72,10,7.416666666666667,1
89.0,71,10,7.52112676056338,1
88.0,70,10,7.542857142857144,1
87.0,69,10,7.565217391304348,1
86.0,68,10,7.588235294117647,1
85.0,67,10,7.611940298507463,1
84.0,66,10,7.636363636363637,1
80.0,65,10,7.384615384615384,1
79.0,64,10,7.40625,1
77.0,63,10,7.333333333333333,1
76.0,62,10,7.354838709677419,1
72.0,61,10,7.081967213114755,1
71.0,60,10,7.1,1
70.0,59,10,7.11864406779661,1
69.0,58,10,7.137931034482759,1
68.0,57,10,7.157894736842105,1
64.0,56,10,6.857142857142857,1
60.0,55,10,6.545454545454546,1
59.0,54,10,6.555555555555555,1
59.0,53,10,6.679245283018868,1
58.0,52,10,6.6923076923076925,1
56.0,51,10,6.588235294117647,1
55.0,50,10,6.6,1
55.0,49,9,6.734693877551021,1
54.0,48,9,6.75,1
53.0,47,9,6.765957446808511,1
51.0,46,9,6.652173913043478,1
50.0,45,9,6.666666666666667,1
47.0,44,9,6.409090909090909,1
46.0,43,9,6.4186046511627906,1
45.0,42,9,6.428571428571429,1
41.0,41,9,6.0,1
40.0,40,9,6.0,1
39.0,39,9,6.0,1
38.0,38,9,6.0,1
37.0,37,9,6.0,1
37.0,36,9,6.166666666666667,1
37.0,35,9,6.342857142857143,1
36.0,34,9,6.352941176470588,1
35.0,33,9,6.363636363636363,1
35.0,32,9,6.5625,1
35.0,31,9,6.774193548387096,1
33.0,30,9,6.6,1
31.0,29,9,6.413793103448277,1
29.0,28,9,6.2142857142857135,1
28.0,27,9,6.222222222222222,1
28.0,26,9,6.461538461538462,1
24.0,25,9,5.76,1
23.0,24,9,5.75,1
22.0,23,9,5.739130434782608,1
18.0,22,9,4.909090909090909,1
17.0,21,9,4.857142857142857,1
17.0,20,9,5.1,1
11.0,19,9,3.473684210526316,1
10.0,18,9,3.3333333333333335,1
10.0,17,9,3.5294117647058822,1
10.0,16,8,3.75,1
10.0,15,8,4.0,1
10.0,14,8,4.285714285714286,1
6.0,13,8,2.7692307692307696,1
5.0,12,8,2.5,1
1.0,11,8,0.5454545454545455,1
231.0,119,10,11.647058823529413,0
227.0,118,10,11.54237288135593,0
227.0,117,10,11.64102564102564,0
227.0,116,10,11.74137931034483,0
227.0,115,9,11.843478260869565,0
227.0,114,9,11.947368421052632,0
227.0,113,9,12.053097345132745,0
227.0,113,9,12.053097345132745,0
227.0,112,9,12.160714285714285,0
227.0,111,9,12.27027027027027,0
227.0,110,9,12.381818181818183,0
225.0,109,9,12.38532110091743,0
224.0,108,9,12.444444444444445,0
224.0,107,9,12.560747663551403,0
222.0,106,9,12.566037735849056,0
220.0,105,9,12.571428571428571,0
220.0,104,9,12.692307692307693,0
219.0,103,9,12.757281553398057,0
219.0,102,9,12.882352941176471,0
218.0,101,9,12.950495049504951,0
216.0,100,9,12.959999999999999,0
215.0,99,9,13.030303030303031,0
215.0,98,9,13.16326530612245,0
215.0,97,9,13.298969072164947,0
211.0,96,9,13.1875,0
211.0,95,9,13.326315789473684,0
207.0,94,9,13.212765957446809,0
206.0,93,9,13.290322580645162,0
202.0,92,9,13.17391304347826,0
202.0,91,9,13.31868131868132,0
198.0,90,9,13.2,0
197.0,89,9,13.280898876404494,0
191.0,88,9,13.022727272727273,0
190.0,87,9,13.10344827586207,0
188.0,86,9,13.116279069767442,0
187.0,85,9,13.200000000000001,0
186.0,84,9,13.285714285714286,0
185.0,83,9,13.373493975903614,0
184.0,82,9,13.463414634146343,0
183.0,81,9,13.555555555555555,0
182.0,80,9,13.649999999999999,0
180.0,79,9,13.670886075949367,0
179.0,78,9,13.76923076923077,0
178.0,77,9,13.870129870129869,0
177.0,76,9,13.973684210526317,0
176.0,75,9,14.08,0
176.0,74,8,14.27027027027027,0
176.0,73,8,14.465753424657535,0
172.0,72,8,14.333333333333334,0
171.0,71,8,14.450704225352112,0
170.0,71,8,14.36619718309859,0
166.0,70,8,14.22857142857143,0
165.0,69,8,14.347826086956522,0
161.0,68,8,14.205882352941176,0
161.0,67,8,14.417910447761194,0
160.0,66,8,14.545454545454545,0
159.0,65,8,14.676923076923076,0
155.0,64,8,14.53125,0
154.0,63,8,14.666666666666666,0
153.0,62,8,14.806451612903224,0
149.0,61,8,14.655737704918034,0
147.0,60,8,14.7,0
147.0,59,8,14.94915254237288,0
146.0,58,8,15.10344827586207,0
145.0,57,8,15.263157894736842,0
144.0,56,8,15.428571428571427,0
144.0,55,7,15.70909090909091,0
142.0,54,7,15.777777777777779,0
140.0,53,7,15.849056603773583,0
139.0,52,7,16.03846153846154,0
138.0,51,7,16.235294117647058,0
137.0,50,7,16.439999999999998,0
135.0,49,7,16.53061224489796,0
134.0,48,6,16.75,0
133.0,47,6,16.97872340425532,0
132.0,46,6,17.217391304347824,0
131.0,45,6,17.466666666666665,0
131.0,44,6,17.863636363636363,0
130.0,43,6,18.13953488372093,0
129.0,42,6,18.428571428571427,0
129.0,41,6,18.878048780487806,0
129.0,40,6,19.349999999999998,0
128.0,39,6,19.692307692307693,0
126.0,38,6,19.894736842105264,0
122.0,37,6,19.783783783783782,0
118.0,36,6,19.666666666666668,0
117.0,35,6,20.057142857142857,0
116.0,34,6,20.470588235294116,0
116.0,33,6,21.09090909090909,0
115.0,32,6,21.5625,0
115.0,31,6,22.258064516129032,0
113.0,30,6,22.6,0
111.0,29,6,22.965517241379313,0
111.0,28,6,23.785714285714285,0
110.0,27,6,24.444444444444443,0
109.0,26,6,25.153846153846157,0
107.0,25,6,25.68,0
105.0,24,6,26.25,0
99.0,23,6,25.82608695652174,0
98.0,22,6,26.727272727272727,0
97.0,21,6,27.714285714285715,0
93.0,20,6,27.9,0
89.0,19,6,28.10526315789474,0
88.0,18,6,29.333333333333332,0
84.0,17,6,29.64705882352941,0
80.0,16,6,30.0,0
76.0,15,6,30.4,0
75.0,14,6,32.14285714285714,0
74.0,13,6,34.15384615384615,0
73.0,12,6,36.5,0
73.0,11,5,39.81818181818182,0
73.0,10,5,43.8,0
67.0,9,5,44.666666666666664,0
65.0,8,5,48.75,0
65.0,7,4,55.71428571428571,0
64.0,6,4,64.0,0
63.0,5,4,75.6,0
61.0,4,4,91.5,0
57.0,3,4,114.0,0
53.0,2,4,159.0,0
52.0,1,4,312.0,0
135.0,119,10,6.806722689075631,0
135.0,118,10,6.864406779661016,0
135.0,117,9,6.923076923076923,0
134.0,116,9,6.931034482758621,0
134.0,115,9,6.991304347826087,0
133.0,114,9,7.0,0
133.0,113,9,7.061946902654868,0
133.0,113,9,7.061946902654868,0
133.0,112,9,7.124999999999999,0
133.0,111,9,7.1891891891891895,0
129.0,110,9,7.036363636363637,0
128.0,109,9,7.045871559633027,0
124.0,108,9,6.888888888888889,0
124.0,107,9,6.953271028037384,0
124.0,106,9,7.018867924528301,0
123.0,105,9,7.0285714285714285,0
123.0,104,9,7.096153846153847,0
123.0,103,9,7.16504854368932,0
119.0,102,9,7.0,0
113.0,101,9,6.7128712871287135,0
112.0,100,9,6.72,0
112.0,99,9,6.787878787878788,0
112.0,98,9,6.857142857142858,0
108.0,97,9,6.68041237113402,0
108.0,96,8,6.75,0
108.0,95,8,6.821052631578947,0
107.0,94,8,6.829787234042554,0
107.0,93,8,6.903225806451613,0
106.0,92,8,6.913043478260869,0
106.0,91,8,6.989010989010989,0
106.0,90,8,7.066666666666666,0
103.0,89,8,6.943820224719101,0
101.0,89,8,6.808988764044943,0
100.0,88,8,6.818181818181818,0
99.0,87,8,6.827586206896552,0
98.0,86,8,6.837209302325581,0
98.0,85,7,6.91764705882353,0
98.0,84,7,7.0,0
94.0,83,7,6.795180722891566,0
94.0,82,7,6.878048780487805,0
94.0,81,6,6.962962962962963,0
94.0,80,6,7.05,0
93.0,79,6,7.063291139240507,0
93.0,78,6,7.153846153846154,0
93.0,77,6,7.246753246753246,0
92.0,76,6,7.2631578947368425,0
92.0,75,6,7.36,0
92.0,74,6,7.459459459459459,0
91.0,73,6,7.479452054794521,0
90.0,72,6,7.5,0
89.0,71,6,7.52112676056338,0
88.0,70,6,7.542857142857144,0
88.0,69,6,7.6521739130434785,0
87.0,68,6,7.6764705882352935,0
87.0,67,6,7.791044776119404,0
87.0,66,6,7.909090909090909,0
86.0,65,6,7.938461538461538,0
84.0,65,6,7.753846153846154,0
80.0,64,6,7.5,0
79.0,63,6,7.523809523809524,0
78.0,62,6,7.548387096774193,0
76.0,61,6,7.475409836065574,0
75.0,60,6,7.5,0
75.0,59,6,7.627118644067796,0
75.0,58,6,7.758620689655173,0
74.0,57,6,7.7894736842105265,0
73.0,56,6,7.821428571428571,0
72.0,55,6,7.854545454545455,0
71.0,54,6,7.888888888888889,0
71.0,53,6,8.037735849056602,0
69.0,52,6,7.961538461538462,0
68.0,51,6,8.0,0
67.0,50,6,8.04,0
66.0,49,6,8.081632653061225,0
65.0,48,6,8.125,0
64.0,47,6,8.170212765957448,0
64.0,46,6,8.347826086956522,0
64.0,45,6,8.533333333333333,0
62.0,44,6,8.454545454545455,0
62.0,43,6,8.651162790697674,0
62.0,42,6,8.857142857142858,0
60.0,41,6,8.78048780487805,0
59.0,40,6,8.85,0
58.0,39,6,8.923076923076923,0
57.0,38,5,9.0,0
56.0,37,5,9.08108108108108,0
56.0,36,5,9.333333333333334,0
56.0,35,5,9.6,0
56.0,34,5,9.88235294117647,0
56.0,33,5,10.181818181818182,0
55.0,32,5,10.3125,0
54.0,31,5,10.451612903225806,0
54.0,30,5,10.8,0
54.0,29,5,11.172413793103448,0
53.0,28,5,11.357142857142856,0
53.0,27,5,11.777777777777779,0
53.0,26,4,12.230769230769232,0
52.0,25,4,12.479999999999999,0
51.0,24,4,12.75,0
51.0,23,4,13.304347826086955,0
50.0,22,4,13.636363636363637,0
49.0,21,4,14.0,0
48.0,20,4,14.399999999999999,0
47.0,19,4,14.842105263157896,0
46.0,18,4,15.333333333333334,0
46.0,17,3,16.235294117647058,0
46.0,16,2,17.25,0
45.0,15,2,18.0,0
45.0,14,2,19.285714285714285,0
44.0,13,2,20.30769230769231,0
44.0,12,1,22.0,0
44.0,11,1,24.0,0
43.0,10,1,25.799999999999997,0
43.0,9,1,28.666666666666668,0
39.0,8,1,29.25,0
38.0,7,1,32.57142857142857,0
37.0,6,1,37.0,0
36.0,5,1,43.199999999999996,0
35.0,4,1,52.5,0
34.0,5,1,40.8,0
33.0,4,1,49.5,0
33.0,3,1,66.0,0
33.0,2,1,99.0,0
33.0,1,0,198.0,0
199.0,119,10,10.033613445378151,0
199.0,118,10,10.118644067796609,0
199.0,117,10,10.205128205128204,0
195.0,116,10,10.086206896551724,0
195.0,115,10,10.17391304347826,0
195.0,114,10,10.263157894736842,0
195.0,113,10,10.353982300884956,0
195.0,112,10,10.446428571428571,0
195.0,111,10,10.54054054054054,0
191.0,110,10,10.418181818181818,0
191.0,109,10,10.513761467889907,0
191.0,108,10,10.61111111111111,0
191.0,107,9,10.710280373831777,0
191.0,106,8,10.81132075471698,0
191.0,105,8,10.914285714285715,0
191.0,104,8,11.01923076923077,0
190.0,103,8,11.067961165048542,0
190.0,102,8,11.176470588235293,0
190.0,101,8,11.287128712871288,0
190.0,100,8,11.399999999999999,0
186.0,99,8,11.272727272727273,0
182.0,98,8,11.142857142857144,0
182.0,97,8,11.257731958762886,0
182.0,96,8,11.375,0
178.0,95,8,11.242105263157894,0
178.0,94,8,11.361702127659575,0
178.0,93,8,11.483870967741936,0
177.0,92,8,11.543478260869565,0
177.0,91,8,11.670329670329672,0
177.0,90,8,11.8,0
177.0,89,8,11.932584269662922,0
173.0,88,8,11.795454545454547,0
173.0,87,7,11.931034482758621,0
173.0,86,7,12.069767441860465,0
171.0,85,7,12.070588235294117,0
165.0,84,7,11.785714285714286,0
164.0,83,7,11.855421686746988,0
163.0,82,7,11.926829268292684,0
161.0,81,7,11.925925925925926,0
160.0,80,7,12.0,0
160.0,79,6,12.151898734177216,0
160.0,78,6,12.307692307692308,0
159.0,77,6,12.38961038961039,0
159.0,76,6,12.552631578947368,0
159.0,75,6,12.72,0
159.0,74,6,12.891891891891891,0
159.0,73,6,13.068493150684931,0
159.0,72,6,13.25,0
158.0,71,6,13.352112676056338,0
157.0,70,6,13.457142857142857,0
153.0,69,6,13.304347826086957,0
152.0,68,6,13.411764705882351,0
152.0,67,6,13.611940298507463,0
151.0,66,6,13.727272727272727,0
150.0,65,6,13.846153846153845,0
149.0,64,6,13.96875,0
149.0,63,5,14.19047619047619,0
149.0,62,5,14.419354838709676,0
147.0,61,5,14.459016393442624,0
147.0,60,5,14.7,0
141.0,59,5,14.338983050847457,0
140.0,58,5,14.482758620689657,0
139.0,57,5,14.631578947368421,0
138.0,56,5,14.785714285714285,0
136.0,55,5,14.836363636363638,0
130.0,54,5,14.444444444444445,0
124.0,53,5,14.037735849056602,0
